OBJECTID,natcode,name,natLevName,countyId,countyCode,county,countyMn,regionId,regionCode,region,pop2015,Longitude,Latitude
246,127689,Movileni,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"3,462",24.6381512,44.3792648
247,70094,Ișalnița,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"4,026",23.7306728,44.3935089
248,17398,Miroși,Comuna,3,38,Argeș,AG,3,831,Sud,"2,425",24.9328156,44.4054527
249,125873,Bobicești,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"3,076",24.1545658,44.3901443
250,104485,Ogrezeni,Comuna,52,528,Giurgiu,GR,3,831,Sud,"4,734",25.7533131,44.4019928
251,73772,Predești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"2,101",23.6009617,44.3641167
252,103407,Grădinari,Comuna,52,528,Giurgiu,GR,3,831,Sud,"3,270",25.8105640,44.3922615
253,125374,Slătioara,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,428",24.3269558,44.4072723
254,93281,Cuza Voda,Comuna,51,519,Călărași,CL,3,831,Sud,"3,991",27.2691135,44.2791481
255,111417,Corlățel,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"1,299",22.9293575,44.3795357
256,74242,Sopot,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"1,775",23.5260067,44.3954353
257,154665,Tătărăștii de Sus,Comuna,34,341,Teleorman,TR,3,831,Sud,"3,065",25.1338043,44.4035454
258,127812,Oboga,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,738",24.0832939,44.4207077
259,70968,Botoșești-Paia,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,724,23.2410717,44.4094200
260,72604,Gogoșu,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,629,23.3584747,44.4168777
261,93931,Lupșanu,Comuna,51,519,Călărași,CL,3,831,Sud,"3,260",26.9460278,44.3745346
262,94731,Vîlcelele,Comuna,51,519,Călărași,CL,3,831,Sud,"1,741",27.1748543,44.3925171
263,94768,Vlad Țepeș,Comuna,51,519,Călărași,CL,3,831,Sud,"2,146",27.0753345,44.3788261
264,110535,Bălăcița,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,780",23.1346207,44.3778267
265,130302,Găvănești,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,903",24.0046787,44.4133453
266,128052,Perieți,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,094",24.5730438,44.4190941
267,111863,Gogoșu,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"4,190",22.5864105,44.3687057
268,127064,Găneasa,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"3,620",24.2227688,44.4336357
269,127322,Icoana,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,833",24.7027988,44.4061584
270,112548,Jiana,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"4,648",22.7140064,44.3842506
271,20048,Râca,Comuna,3,38,Argeș,AG,3,831,Sud,"1,144",25.0316582,44.4299622
272,153062,Gratia,Comuna,34,341,Teleorman,TR,3,831,Sud,"2,711",25.4263268,44.4359398
273,71910,Coțofenii din Dos,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"2,312",23.6320095,44.4129829
274,70174,Șimnicu de Sus,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"4,587",23.8042316,44.4074097
275,104831,Roata de Jos,Comuna,52,528,Giurgiu,GR,3,831,Sud,"8,125",25.5091610,44.4128342
276,102348,Crevedia Mare,Comuna,52,528,Giurgiu,GR,3,831,Sud,"4,881",25.6247597,44.4347801
277,101190,Bolintin-Vale,Oras,52,528,Giurgiu,GR,3,831,Sud,"13,643",25.7312374,44.4434242
278,15064,Căldăraru,Comuna,3,38,Argeș,AG,3,831,Sud,"2,407",24.9365387,44.4584465
279,130295,Călui,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,570",24.0548763,44.4552422
280,101163,Bolintin-Deal,Comuna,52,528,Giurgiu,GR,3,831,Sud,"6,235",25.8231697,44.4522362
281,153696,Poeni,Comuna,34,341,Teleorman,TR,3,831,Sud,"2,961",25.3446922,44.4266586
282,71723,Cernătești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"1,805",23.4530239,44.4469986
283,18162,Popești,Comuna,3,38,Argeș,AG,3,831,Sud,"2,044",25.1275654,44.4528046
284,74875,Coțofenii din Față,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"1,969",23.6610165,44.4520416
285,104341,Nicolae Bălcescu,Comuna,51,519,Călărași,CL,3,831,Sud,"1,646",26.7557373,44.4434204
286,70566,Almăj,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"1,923",23.7061424,44.4364243
287,72819,Grecești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"1,655",23.2406464,44.4547195
288,130286,Bălteni,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,625",24.5332088,44.4636116
289,14450,Bîrla,Comuna,3,38,Argeș,AG,3,831,Sud,"4,738",24.8070107,44.4435577
290,74073,Scăești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"2,124",23.5481186,44.4638824
291,94492,Stelnica,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,905",27.9421616,44.4028168
292,110232,Vînju Mare,Oras,25,252,Mehedinți,MH,4,840,Sud-Vest,"5,956",22.8799744,44.4220009
293,112806,Pădina,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"1,272",23.0199471,44.4421501
294,92701,Fetești,"Municipiu, altul decat resedinta de judet",21,216,Ialomița,IL,3,831,Sud,"35,695",27.8026848,44.3946495
295,128374,Potcoava,Oras,28,289,Olt,OT,4,840,Sud-Vest,"5,864",24.6270657,44.4727364
296,19114,Ștefan cel Mare,Comuna,3,38,Argeș,AG,3,831,Sud,"2,386",25.2462063,44.4680672
297,128221,Pleșoiu,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,877",24.2443199,44.4758949
298,74171,Secu,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"1,065",23.3077755,44.4748459
299,154308,Sîrbeni,Comuna,34,341,Teleorman,TR,3,831,Sud,"1,453",25.4070435,44.4846764
300,126326,Corbu,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,286",24.7108784,44.4743576
301,103997,Joița,Comuna,52,528,Giurgiu,GR,3,831,Sud,"3,411",25.8407803,44.4965706
302,126433,Curtișoara,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"4,291",24.3539524,44.4893417
303,127625,Morunglav,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,445",24.1323032,44.4670181
304,93539,Dragoș Vodă,Comuna,51,519,Călărași,CL,3,831,Sud,"2,944",27.2052612,44.4579582
305,105455,Tămădău Mare,Comuna,51,519,Călărași,CL,3,831,Sud,"2,504",26.5842457,44.4752083
306,68887,Șelaru,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"3,212",25.3114319,44.4795990
307,72677,Goiești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"3,067",23.7604523,44.4879570
308,103032,Fundulea,Oras,51,519,Călărași,CL,3,831,Sud,"6,793",26.5256767,44.4616852
309,105972,Vînătorii Mici,Comuna,52,528,Giurgiu,GR,3,831,Sud,"4,661",25.5472488,44.4954872
310,93851,Lehliu,Comuna,51,519,Călărași,CL,3,831,Sud,"2,635",26.8252716,44.4821091
311,179775,Săbăreni,Comuna,52,528,Giurgiu,GR,3,831,Sud,"2,561",25.8834991,44.5147896
312,16739,Izvoru,Comuna,3,38,Argeș,AG,3,831,Sud,"2,224",25.0786266,44.4942436
313,113153,Poroina Mare,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,993,22.9574070,44.4948235
314,102794,Florești-Stoenești,Comuna,52,528,Giurgiu,GR,3,831,Sud,"8,622",25.7088909,44.4939957
315,105623,Ulmi,Comuna,52,528,Giurgiu,GR,3,831,Sud,"7,425",25.7706966,44.4992104
316,16613,Hârsești,Comuna,3,38,Argeș,AG,3,831,Sud,"2,332",24.7991753,44.5179901
317,103087,Găiseni,Comuna,52,528,Giurgiu,GR,3,831,Sud,"5,507",25.6366615,44.5065155
318,70744,Argetoaia,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"4,632",23.3766174,44.5096512
319,129139,Strejești,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"3,064",24.2532482,44.5279961
320,126166,Cîrlogani,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,373",24.1647282,44.5166283
321,111480,Devesel,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,986",22.6787243,44.4689445
322,19560,Ungheni,Comuna,3,38,Argeș,AG,3,831,Sud,"2,858",24.9339581,44.5116234
323,71055,Brădești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"4,465",23.6223030,44.5090103
324,18741,Slobozia,Comuna,3,38,Argeș,AG,3,831,Sud,"4,794",25.2177811,44.5110321
325,170612,Laloșu,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,517",24.0632954,44.5350609
326,92989,Bordușani,Comuna,21,216,Ialomița,IL,3,831,Sud,"5,192",27.9381657,44.4890022
327,110946,Burila Mare,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,130",22.5568924,44.4510040
328,179793,Buești,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,056",27.1850777,44.5214691
329,130366,Sârbii - Măgura,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,928",24.6893444,44.5424843
330,101083,Belciugatele,Comuna,51,519,Călărași,CL,3,831,Sud,"2,162",26.4098778,44.4843140
331,94223,Perișoru,Comuna,51,519,Călărași,CL,3,831,Sud,"5,305",27.5266972,44.4243393
332,92783,Albești,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,316",27.1104031,44.5269394
333,68431,Poiana,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"3,664",25.6820278,44.5594177
334,129380,Teslui,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,479",24.3605976,44.5527267
335,17575,Mozăceni,Comuna,3,38,Argeș,AG,3,831,Sud,"2,179",25.1812363,44.5559654
336,127171,Grădinari,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,472",24.2905693,44.5564842
337,103764,Ileana,Comuna,51,519,Călărași,CL,3,831,Sud,"3,269",26.6925144,44.5096855
338,73102,Melinești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"3,995",23.6883945,44.5555305
339,169583,Făurești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,468",24.0200691,44.5755157
340,111916,Greci,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"1,231",23.1159039,44.5679665
341,127901,Optași-Măgura,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,236",24.6486015,44.5779991
342,66857,Corbii Mari,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"8,071",25.4726200,44.5354271
343,102641,Drăgoești,Comuna,21,216,Ialomița,IL,3,831,Sud,953,26.5502186,44.5625153
344,112600,Livezile,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"1,482",22.8768883,44.5290985
345,100576,Buftea,Oras,23,234,Ilfov,IF,8,886,București-Ilfov,"21,930",25.9509926,44.5553360
346,105142,Slobozia Moară,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"2,026",25.7248230,44.5970688
347,68468,Potlogi,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"8,911",25.5979557,44.5702705
348,70414,Filiași,Oras,16,163,Dolj,DJ,4,840,Sud-Vest,"18,530",23.5273838,44.5589561
349,18938,Stolnici,Comuna,3,38,Argeș,AG,3,831,Sud,"3,121",24.7798424,44.5793266
350,112076,Hinova,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,864",22.7763634,44.5408173
351,174218,Voicești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,583",24.3047314,44.5959511
352,69330,Vișina,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,070",25.3457794,44.5722694
353,127858,Oporelu,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,090",24.4342823,44.5839195
354,68342,Odobești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,119",25.5445824,44.6006012
355,94535,Sudiți,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,151",27.5919266,44.5385971
356,179828,Roșiori,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,988",26.5372906,44.6080894
357,73371,Murgași,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"2,408",23.8240166,44.5527306
358,174502,Diculești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,934",24.0058727,44.6129761
359,173748,Ștefănești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,308",24.2313251,44.5990257
360,92872,Andrășești,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,242",27.1378174,44.5856934
361,71340,Bulzești,Comuna,16,163,Dolj,DJ,4,840,Sud-Vest,"1,433",23.8753033,44.5769463
362,173793,Șușani,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,272",24.1008701,44.5979729
363,67906,Lungulețu,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,547",25.6548653,44.6205177
364,170952,Lungești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"3,166",24.1907253,44.5702248
365,101840,Ciocănești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,285",25.8509312,44.6181679
366,94376,Săveni,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,509",27.6459923,44.5513687
367,100923,Axintele,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,457",26.7773113,44.5848694
368,180000,Platonești,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,938",27.7038841,44.5938110
369,67121,Costeștii din Vale,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"3,552",25.4941216,44.6416702
370,94161,Perieți,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,751",27.2531967,44.5876884
371,104270,Movilița,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,553",26.4811077,44.6240692
372,80560,Ionești,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"2,355",23.4372749,44.6163483
373,126228,Colonești,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,667",24.6756287,44.6308250
374,19212,Teiu,Comuna,3,38,Argeș,AG,3,831,Sud,"1,387",25.1298103,44.6493378
375,82680,Țînțăreni,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"5,682",23.5249462,44.6146774
376,113974,Voloiac,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"1,707",23.0636768,44.6330299
377,66081,Titu,Oras,15,154,Dâmbovița,DB,3,831,Sud,"10,398",25.5806980,44.6464920
378,129317,Tătulești,Comuna,28,289,Olt,OT,4,840,Sud-Vest,887,24.6046753,44.6439819
379,68253,Morteni,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"2,852",25.2344799,44.6490173
380,167981,Drăgășani,"Municipiu, altul decat resedinta de judet",38,387,Vâlcea,VL,4,840,Sud-Vest,"21,159",24.2636223,44.6511993
381,101056,Bărcănești,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,653",26.6557922,44.6295700
382,66152,Braniștea,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,238",25.5809097,44.6830940
383,129816,Verguleasa,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,809",24.3430367,44.6474571
384,68128,Mogoșani,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,352",25.3887291,44.6772804
385,93628,Gheorghe Lazăr,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,369",27.4485912,44.6387482
386,173597,Sutești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,180",24.2058334,44.6703491
387,110116,Strehaia,Oras,25,252,Mehedinți,MH,4,840,Sud-Vest,"11,500",23.1912785,44.6282310
388,65752,Petrești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,658",25.3140697,44.6599998
389,168452,Bălcești,Oras,38,387,Vâlcea,VL,4,840,Sud-Vest,"5,238",23.9374256,44.6158562
390,66768,Conțești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,322",25.6685448,44.6796341
391,92836,Amara,Oras,21,216,Ialomița,IL,3,831,Sud,"8,022",27.3108711,44.6490250
392,171209,Mădulari,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,491",24.1031170,44.6768608
393,79237,Brănești,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"2,323",23.4714756,44.6625710
394,93021,Bucu,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,472",27.4908562,44.6193924
395,68627,Răcari,Oras,15,154,Dâmbovița,DB,3,831,Sud,"6,531",25.7560196,44.6613388
396,101564,Butimanu,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"2,304",25.8782654,44.6805801
397,93067,Căzănești,Oras,21,216,Ialomița,IL,3,831,Sud,"3,583",27.0372028,44.6469955
398,93600,Gheorghe Doja,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,671",27.1928082,44.6491241
399,82314,Stoina,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"2,327",23.6334095,44.6791687
400,102749,Fierbinți-Târg,Oras,21,216,Ialomița,IL,3,831,Sud,"4,675",26.3931923,44.6687584
401,179819,Ograda,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,881",27.5519943,44.6546669
402,94795,Vlădeni,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,199",27.8267021,44.6139183
403,68529,Produlești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"3,457",25.5091305,44.7024956
404,112129,Husnicioara,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"1,297",22.8978176,44.6527405
405,103862,Ion Roată,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,775",26.7786236,44.6814766
406,94456,Sfântu Gheorghe,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,930",26.8591900,44.6683426
407,128301,Poboru,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,002",24.4786758,44.6816330
408,111275,Corcova,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"6,100",23.0670643,44.6819000
409,169306,Crețeni,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,281",24.1917534,44.7101288
410,66697,Cojasca,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"8,262",25.8465786,44.7166100
411,16944,Lunca Corbului,Comuna,3,38,Argeș,AG,3,831,Sud,"2,725",24.7560844,44.6585770
412,94107,Munteni-Buzău,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,528",26.9886055,44.6694794
413,93995,Mihail Kogălniceanu,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,319",27.7311344,44.6635017
414,65681,Găești,Oras,15,154,Dâmbovița,DB,3,831,Sud,"15,439",25.3124809,44.7153587
415,174511,Lăcusteni,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,434",23.8812542,44.7103386
416,19007,Suseni,Comuna,3,38,Argeș,AG,3,831,Sud,"3,065",24.9506893,44.7020035
417,125757,Bărăști,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,429",24.6534367,44.7079163
418,170097,Ghioroiu,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,595",23.8360195,44.6779671
419,53489,Coronini,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,968",21.7030659,44.6780891
420,68048,Mătăsaru,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,287",25.4452724,44.6939354
421,126503,Cungrea,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,018",24.3973808,44.6881142
422,79157,Borăscu,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"3,364",23.2983341,44.7029457
423,18331,Rătești,Comuna,3,38,Argeș,AG,3,831,Sud,"3,084",25.1497841,44.7086372
424,82555,Turburea,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"4,236",23.5383053,44.6886520
425,100852,Alexeni,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,412",26.7330208,44.7010269
426,13668,Costești,Oras,3,38,Argeș,AG,3,831,Sud,"10,666",24.8591461,44.6909676
427,94269,Reviga,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,879",27.1233196,44.6950493
428,111097,Căzănești,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,154",22.9084091,44.7029495
429,66955,Cornățelu,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"1,437",25.6804085,44.7326050
430,172457,Prundeni,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"4,168",24.2498055,44.7294693
431,66401,Bilciurești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"1,845",25.7920246,44.7387123
432,128962,Spineni,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,673",24.5497627,44.7176247
433,179800,Maia,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,676",26.4065399,44.7404099
434,100736,Manasia,Comuna,21,216,Ialomița,IL,3,831,Sud,"4,701",26.6944256,44.7193336
435,130231,Vulturești,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"2,380",24.3101654,44.7175713
436,170444,Gușoeni,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,495",24.1252346,44.7230873
437,82779,Văgiulești,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"2,586",23.1105289,44.7263336
438,180064,Bărbulești,Comuna,21,216,Ialomița,IL,3,831,Sud,"6,870",26.5925369,44.7326279
439,67648,Gura Șuții,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"5,390",25.4861145,44.7584534
440,18581,Săpata,Comuna,3,38,Argeș,AG,3,831,Sud,"1,660",24.7461720,44.7434502
441,68789,Sălcioara,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"3,926",25.5736866,44.7373810
442,82617,Turceni,Oras,18,181,Gorj,GJ,4,840,Sud-Vest,"8,218",23.3880043,44.6733246
443,171101,Măciuca,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,780",24.0491524,44.7524719
444,79077,Bolboși,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"3,331",23.2185192,44.7343178
445,100683,Urziceni,"Municipiu, altul decat resedinta de judet",21,216,Ialomița,IL,3,831,Sud,"17,710",26.6475906,44.7376099
446,79497,Căpreni,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"2,117",23.6040115,44.7383041
447,92907,Balaciu,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,653",26.8683205,44.5886765
448,101243,Radulești,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,231",26.3464336,44.7625275
449,112664,Malovăț,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,666",22.7408066,44.7198906
450,65707,Gura Foii,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"2,218",25.3000278,44.7574158
451,126772,Dobroteasa,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,628",24.3427696,44.7833519
452,17824,Oarja,Comuna,3,38,Argeș,AG,3,831,Sud,"2,853",24.9732304,44.7681007
453,94045,Miloșești,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,710",27.2096081,44.7452126
454,133508,Gorgota,Comuna,29,298,Prahova,PH,3,831,Sud,"5,196",26.0801430,44.7805443
455,110063,Orșova,"Municipiu, altul decat resedinta de judet",25,252,Mehedinți,MH,4,840,Sud-Vest,"13,067",22.4135227,44.7305412
456,132226,Balta Doamnei,Comuna,29,298,Prahova,PH,3,831,Sud,"2,417",26.1783047,44.7667046
457,110875,Broșteni,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,782",22.9749317,44.7435913
458,92765,Țăndărei,Oras,21,216,Ialomița,IL,3,831,Sud,"16,843",27.6250210,44.7040672
459,136250,Olari,Comuna,29,298,Prahova,PH,3,831,Sud,"1,940",26.2062740,44.7883987
460,53853,Sichevița,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"2,170",21.8316097,44.7081108
461,94688,Valea Ciorii,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,903",27.5422935,44.7330513
462,127411,Leleasca,Comuna,28,289,Olt,OT,4,840,Sud-Vest,"1,446",24.4499569,44.7709923
463,100754,Adâncata,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,518",26.4885597,44.7508125
464,93209,Cocora,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,132",27.0592403,44.7540550
465,93717,Grindu,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,146",26.9174690,44.7590904
466,94429,Scânteia,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,920",27.4536457,44.7375984
467,105794,Valea Măcrișului,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,802",26.8483849,44.7526245
468,15233,Căteasca,Comuna,3,38,Argeș,AG,3,831,Sud,"3,759",25.0428200,44.7539215
469,81656,Samarinești,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"1,797",23.0431919,44.7673264
470,179935,Perșinari,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"2,841",25.4947987,44.7958107
471,133429,Gherghița,Comuna,29,298,Prahova,PH,3,831,Sud,"2,009",26.2711716,44.7893066
472,174290,Zătreni,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,359",23.8409176,44.7710800
473,69170,Valea Mare,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"2,222",25.2404938,44.7918320
474,171879,Orlești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,891",24.2305984,44.7913284
475,67167,Crîngurile,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"3,426",25.2494392,44.7507706
476,100709,Ciocârlia,Comuna,21,216,Ialomița,IL,3,831,Sud,778,26.6615906,44.7950554
477,67014,Cornești,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"6,313",25.8779583,44.7699013
478,103283,Gârbovi,Comuna,21,216,Ialomița,IL,3,831,Sud,"3,934",26.7729855,44.7849197
479,13276,Bradu,Comuna,3,38,Argeș,AG,3,831,Sud,"7,527",24.9135647,44.7912750
480,135431,Șirna,Comuna,29,298,Prahova,PH,3,831,Sud,"4,940",25.9523392,44.7962532
481,68280,Nucet,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,277",25.5559044,44.7990341
482,16757,Leordeni,Comuna,3,38,Argeș,AG,3,831,Sud,"5,768",25.1599617,44.7866669
483,52909,Gîrnic,Comuna,11,118,Caraș-Severin,CS,5,859,Vest,"1,459",21.7661152,44.7641754
484,180046,Gura Ialomiței,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,661",27.7220592,44.7472382
485,179971,Colelia,Comuna,21,216,Ialomița,IL,3,831,Sud,"1,174",27.0065098,44.7739677
486,82733,Urdari,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"3,173",23.2835293,44.7973938
487,100870,Armășești,Comuna,21,216,Ialomița,IL,3,831,Sud,"2,373",26.5972767,44.7804642
488,67470,Finta,Comuna,15,154,Dâmbovița,DB,3,831,Sud,"4,174",25.7836189,44.7984085
489,113625,Șișești,Comuna,25,252,Mehedinți,MH,4,840,Sud-Vest,"2,619",22.8325062,44.7710266
490,80506,Hurezani,Comuna,18,181,Gorj,GJ,4,840,Sud-Vest,"1,680",23.6373482,44.8029823
491,173855,Tetoiu,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"2,473",23.9221382,44.7773323
492,173132,Stănești,Comuna,38,387,Vâlcea,VL,4,840,Sud-Vest,"1,193",24.0515747,44.8093643
